FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
200707;0900;1;;;
200707;1000;1;;;
200707;1100;1;;;
200707;1200;1;;;
200707;1300;1;;;
200707;1400;1;;;
200707;1500;1;;;
200707;1600;1;;;
200707;1700;1;;;
200707;1800;1;;;
200707;1900;1;;;
200707;2000;1;;;
200707;2100;1;;;
200707;2200;1;;;
200707;2300;1;;;
200708;0000;1;;;
200708;0100;1;;;
200708;0200;1;;;
200708;0300;1;;;
200708;0400;1;;;
200708;0500;1;;;
200708;0600;1;;;
200708;0700;1;;;
200708;0800;1;;;
200708;0900;1;;;
200708;1000;1;;;
200708;1100;1;;;
200708;1200;1;;;
200708;1300;1;;;
200708;1400;1;;;
200708;1500;1;;;
200708;1600;1;;;
200708;1700;1;;;
200708;1800;1,1;;;
200708;1900;1,18;;;
200708;2000;1,23;;;
200708;2100;1,1;;;
200708;2200;1,11;;;
200708;2300;1,02;;;
200709;0000;1,04;;;
200709;0100;1;;;
200709;0200;1;;;
200709;0300;1;;;
200709;0400;1;;;
200709;0500;1;;;
200709;0600;1;;;
200709;0700;1;;;
200709;0800;1;;;
200709;0900;;;;
200709;1000;;;;
200709;1100;1;;;
200709;1200;1;;;
200709;1300;1;;;
200709;1400;1;;;
200709;1500;1;;;
200709;1600;1;;;
200709;1700;1;;;
200709;1800;1;;;
200709;1900;1,08;;;
200709;2000;1,02;;;
200709;2100;1;;;
200709;2200;1;;;
200709;2300;1;;;
200710;0000;1;;;
200710;0100;1;;;
200710;0200;1;;;
200710;0300;1;;;
200710;0400;1;;;
200710;0500;1;;;
200710;0600;1;;;
200710;0700;1;;;
200710;0800;1;;;
200710;0900;1;;;
200710;1000;1;;;
200710;1100;1;;;
200710;1200;1;;;
200710;1300;1;;;
200710;1400;1;;;
200710;1500;1;;;
200710;1600;1;;;
200710;1700;1;;;
200710;1800;1;;;
200710;1900;1,01;;;
200710;2000;1;;;
200710;2100;1;;;
200710;2200;1,04;;;
200710;2300;1;;;
200711;0000;1;;;
200711;0100;1;;;
200711;0200;1;;;
200711;0300;1;;;
200711;0400;1;;;
200711;0500;1;;;
200711;0600;1;;;
200711;0700;1;;;
200711;0800;1;;;
200711;0900;1;;;
200711;1000;1;;;
200711;1100;1;;;
200711;1200;1;;;
200711;1300;1;;;
200711;1400;1;;;
200711;1500;1;;;
200711;1600;1;;;
200711;1700;1;;;
200711;1800;1;;;
200711;1900;1;;;
200711;2000;1,01;;;
200711;2100;1,09;;;
200711;2200;1,28;;;
200711;2300;1,25;;;
200712;0000;1,02;;;
200712;0100;1,01;;;
200712;0200;1;;;
200712;0300;1;;;
200712;0400;1;;;
200712;0500;1;;;
200712;0600;1;;;
200712;0700;1;;;
200712;0800;1;;;
200712;0900;1;;;
200712;1000;1;;;
200712;1100;1;;;
200712;1200;1;;;
200712;1300;1;;;
200712;1400;1;;;
200712;1500;1;;;
200712;1600;1;;;
200712;1700;1;;;
200712;1800;1,13;;;
200712;1900;1,57;;;
200712;2000;1,99;;;
200712;2100;1,92;;;
200712;2200;2,07;;;
200712;2300;2,24;;;
200713;0000;1,79;;;
200713;0100;1,78;;;
200713;0200;1,61;;;
200713;0300;1,58;;;
200713;0400;1,15;;;
200713;0500;1;;;
200713;0600;1;;;
200713;0700;1;;;
200713;0800;1;;;
200713;0900;1;;;
200713;1000;1;;;
200713;1100;1;;;
200713;1200;1;;;
200713;1300;1;;;
200713;1400;1;;;
200713;1500;1;;;
200713;1600;1,02;;;
200713;1700;1;;;
200713;1800;1;;;
200713;1900;1,06;;;
200713;2000;1,34;;;
200713;2100;1,42;;;
200713;2200;1,26;;;
200713;2300;1;;;
200714;0000;1;;;
200714;0100;1;;;
200714;0200;1;;;
200714;0300;1;;;
200714;0400;1;;;
200714;0500;1;;;
200714;0600;1;;;
200714;0700;1;;;
200714;0800;1,07;;;
200714;0900;1,05;;;
200714;1000;1;;;
200714;1100;1;;;
200714;1200;1;;;
200714;1300;1;;;
200714;1400;1;;;
200714;1500;1;;;
200714;1600;1,06;;;
200714;1700;1;;;
200714;1800;1,16;;;
200714;1900;1,63;;;
200714;2000;2,22;;;
200714;2100;2,41;;;
200714;2200;2,27;;;
200714;2300;1,23;;;
200715;0000;1,11;;;
200715;0100;1,04;;;
200715;0200;1,17;;;
200715;0300;1,01;;;
200715;0400;1;;;
200715;0500;1;;;
200715;0600;1;;;
200715;0700;1;;;
200715;0800;1;;;
200715;0900;1;;;
200715;1000;1;;;
200715;1100;1;;;
200715;1200;1,01;;;
200715;1300;1,01;;;
200715;1400;1;;;
200715;1500;1;;;
200715;1600;1;;;
200715;1700;1;;;
200715;1800;1,3;;;
200715;1900;1,68;;;
200715;2000;1,52;;;
200715;2100;1,14;;;
200715;2200;1,05;;;
200715;2300;1;;;
200716;0000;1;;;
200716;0100;1;;;
200716;0200;1;;;
200716;0300;1;;;
200716;0400;1;;;
200716;0500;1;;;
200716;0600;1;;;
200716;0700;1;;;
200716;0800;1;;;
200716;0900;1;;;
200716;1000;1;;;
200716;1100;1;;;
200716;1200;1;;;
200716;1300;1;;;
200716;1400;1;;;
200716;1500;1;;;
200716;1600;1;;;
200716;1700;1;;;
200716;1800;1;;;
200716;1900;1;;;
200716;2000;1;;;
200716;2100;1;;;
200716;2200;1;;;
200716;2300;1;;;
200717;0000;1;;;
200717;0100;1;;;
200717;0200;1;;;
200717;0300;1;;;
200717;0400;1;;;
200717;0500;1;;;
200717;0600;1;;;
200717;0700;1;;;
200717;0800;1;;;
200717;0900;1;;;
200717;1000;1;;;
200717;1100;1;;;
200717;1200;1;;;
200717;1300;1;;;
200717;1400;1;;;
200717;1500;1;;;
200717;1600;;;;
200717;1700;1,09;;;
200717;1800;1;;;
200717;1900;1;;;
200717;2000;1;;;
200717;2100;1;;;
200717;2200;1;;;
200717;2300;1;;;
200718;0000;1;;;
200718;0100;1;;;
200718;0200;1;;;
200718;0300;1;;;
200718;0400;1;;;
200718;0500;1;;;
200718;0600;1;;;
200718;0700;1;;;
200718;0800;1;;;
200718;0900;1;;;
200718;1000;1;;;
200718;1100;1;;;
200718;1200;1;;;
200718;1300;1;;;
200718;1400;1;;;
200718;1500;1;;;
200718;1600;1;;;
200718;1700;1;;;
200718;1800;1;;;
200718;1900;1;;;
200718;2000;1;;;
200718;2100;1;;;
200718;2200;1;;;
200718;2300;1;;;
200719;0000;1;;;
200719;0100;1;;;
200719;0200;1;;;
200719;0300;1;;;
200719;0400;1;;;
200719;0500;1;;;
200719;0600;1;;;
200719;0700;1;;;
200719;0800;1;;;
200719;0900;1;;;
200719;1000;1;;;
200719;1100;1;;;
200719;1200;1;;;
200719;1300;1;;;
200719;1400;1;;;
200719;1500;1;;;
200719;1600;1;;;
200719;1700;1;;;
200719;1800;1;;;
200719;1900;1;;;
200719;2000;1;;;
200719;2100;1;;;
200719;2200;1;;;
200719;2300;1;;;
200720;0000;1;;;
200720;0100;1;;;
200720;0200;1;;;
200720;0300;1;;;
200720;0400;1;;;
200720;0500;1;;;
200720;0600;;1;;
200720;0700;;1;;
200720;0800;;1;;
200720;0900;;1;;
200720;1000;;1;;
200720;1100;;1;;
200720;1200;;1;;
200720;1300;;1;;
200720;1400;;1;;
200720;1500;;1;;
200720;1600;;1;;
200720;1700;;1;;
200720;1800;;1;;
200720;1900;;1;;
200720;2000;;1;;
200720;2100;;1;;
200720;2200;;1;;
200720;2300;;1;;
200721;0000;;1;;
200721;0100;;1;;
200721;0200;;1;;
200721;0300;;1;;
200721;0400;;1;;
200721;0500;;1;;
200721;0600;;1;;
200721;0700;;1;;
200721;0800;;1;;
200721;0900;;1;;
200721;1000;;1;;
200721;1100;;1;;
200721;1200;;1;;
200721;1300;;1;;
200721;1400;;1;;
200721;1500;;1;;
200721;1600;;1;;
200721;1700;;1;;
200721;1800;;1;;
200721;1900;;1;;
200721;2000;;1;;
200721;2100;;1;;
200721;2200;;1;;
200721;2300;;1;;
200722;0000;;1;;
200722;0100;;1;;
200722;0200;;1;;
200722;0300;;1;;
200722;0400;;1;;
200722;0500;;1;;
200722;0600;;1;;
200722;0700;;1;;
200722;0800;;1;;
200722;0900;;1;;
200722;1000;;1;;
200722;1100;;1;;
200722;1200;;1;;
200722;1300;;1;;
200722;1400;;1;;
200722;1500;;1;;
200722;1600;;1;;
200722;1700;;1;;
200722;1800;1,14;;;
200722;1900;1,29;;;
200722;2000;1,89;;;
200722;2100;2,3;;;
200722;2200;2,57;;;
200722;2300;2,9;;;
200723;0000;2,7;;;
200723;0100;2,75;;;
200723;0200;2,03;;;
200723;0300;1,58;;;
200723;0400;1,19;;;
200723;0500;1,01;;;
200723;0600;1,01;;;
200723;0700;1;;;
200723;0800;1;;;
200723;0900;1;;;
200723;1000;1,02;;;
200723;1100;1;;;
200723;1200;1;;;
200723;1300;1;;;
200723;1400;1;;;
200723;1500;1;;;
200723;1600;1;;;
200723;1700;1,02;;;
200723;1800;1,29;;;
200723;1900;1,39;;;
200723;2000;1,61;;;
200723;2100;1,96;;;
200723;2200;2,24;;;
200723;2300;2,54;;;
200724;0000;2,22;;;
200724;0100;2,01;;;
200724;0200;1,62;;;
200724;0300;1,2;;;
200724;0400;1,03;;;
200724;0500;1;;;
200724;0600;1,01;;;
200724;0700;1,05;;;
200724;0800;1,12;;;
200724;0900;1,01;;;
200724;1000;;;1,01;
200724;1100;;;;
200724;1200;1;;;
200724;1300;1;;;
200724;1400;1;;;
200724;1500;1;;;
200724;1600;1;;;
200724;1700;1;;;
200724;1800;1,2;;;
200724;1900;1,76;;;
200724;2000;1,35;;;
200724;2100;1,07;;;
200724;2200;1,06;;;
200724;2300;1,12;;;
200725;0000;1,29;;;
200725;0100;1,5;;;
200725;0200;1,5;;;
200725;0300;1,26;;;
200725;0400;1,01;;;
200725;0500;1;;;
200725;0600;1;;;
200725;0700;1;;;
200725;0800;1;;;
200725;0900;1;;;
200725;1000;1,01;;;
200725;1100;1,04;;;
200725;1200;1,05;;;
200725;1300;1,03;;;
200725;1400;1;;;
200725;1500;1;;;
200725;1600;1;;;
200725;1700;1;;;
200725;1800;1,01;;;
200725;1900;1,1;;;
200725;2000;1,06;;;
200725;2100;1,12;;;
200725;2200;1,12;;;
200725;2300;1,18;;;
200726;0000;1,12;;;
200726;0100;1,06;;;
200726;0200;1,01;;;
200726;0300;1;;;
200726;0400;1;;;
200726;0500;1;;;
200726;0600;1;;;
200726;0700;1;;;
200726;0800;1;;;
200726;0900;1;;;
200726;1000;1;;;
200726;1100;1;;;
200726;1200;1;;;
200726;1300;1;;;
200726;1400;1;;;
200726;1500;1;;;
200726;1600;1;;;
200726;1700;1;;;
200726;1800;1;;;
200726;1900;1;;;
200726;2000;1,07;;;
200726;2100;1,17;;;
200726;2200;1,14;;;
200726;2300;1,04;;;
200727;0000;1;;;
200727;0100;1;;;
200727;0200;1;;;
200727;0300;1;;;
200727;0400;1;;;
200727;0500;1;;;
200727;0600;1;;;
200727;0700;1;;;
200727;0800;;;5,17;
200727;0900;;;;
200727;1000;1;;;
200727;1100;1;;;
200727;1200;1;;;
200727;1300;1;;;
200727;1400;1;;;
200727;1500;1;;;
200727;1600;1;;;
200727;1700;1;;;
200727;1800;1;;;
200727;1900;1;;;
200727;2000;1;;;
200727;2100;1;;;
200727;2200;1;;;
200727;2300;1;;;
200728;0000;1;;;
200728;0100;1;;;
200728;0200;1;;;
200728;0300;1;;;
200728;0400;1;;;
200728;0500;1;;;
200728;0600;1;;;
200728;0700;1;;;
200728;0800;1;;;
200728;0900;1;;;
200728;1000;1;;;
200728;1100;1;;;
200728;1200;1;;;
200728;1300;1,01;;;
200728;1400;1,02;;;
200728;1500;1;;;
200728;1600;1,04;;;
200728;1700;1,02;;;
200728;1800;1,08;;;
200728;1900;1,53;;;
200728;2000;1,88;;;
200728;2100;2,49;;;
200728;2200;2,92;;;
200728;2300;1,76;;;
200729;0000;1,36;;;
200729;0100;1,04;;;
200729;0200;1;;;
200729;0300;1;;;
200729;0400;1;;;
200729;0500;1;;;
200729;0600;1;;;
200729;0700;1,01;;;
200729;0800;1;;;
200729;0900;1;;;
200729;1000;1;;;
200729;1100;1;;;
200729;1200;1;;;
200729;1300;1;;;
200729;1400;1,02;;;
200729;1500;1;;;
200729;1600;1,13;;;
200729;1700;1,02;;;
200729;1800;1,05;;;
200729;1900;1,59;;;
200729;2000;2,04;;;
200729;2100;2,37;;;
200729;2200;3,07;;;
200729;2300;1,85;;;
200730;0000;1,23;;;
200730;0100;1,03;;;
200730;0200;1;;;
200730;0300;1;;;
200730;0400;1;;;
200730;0500;1;;;
200730;0600;1;;;
200730;0700;1;;;
200730;0800;1,03;;;
200730;0900;1,14;;;
200730;1000;1,01;;;
200730;1100;1,02;;;
200730;1200;1,01;;;
200730;1300;1;;;
200730;1400;1;;;
200730;1500;1;;;
200730;1600;1;;;
200730;1700;1,03;;;
200730;1800;1;;;
200730;1900;1,21;;;
200730;2000;1,26;;;
200730;2100;1,29;;;
200730;2200;1,2;;;
200730;2300;1,44;;;
200731;0000;1,36;;;
200731;0100;1,26;;;
200731;0200;1,22;;;
200731;0300;1,15;;;
200731;0400;1,08;;;
200731;0500;1,02;;;
200731;0600;1;;;
200731;0700;1;;;
200731;0800;1;;;
200731;0900;1,02;;;
200731;1000;1,04;;;
200731;1100;1,01;;;
200731;1200;1;;;
200731;1300;1;;;
200731;1400;1,12;;;
200731;1500;1;;;
200731;1600;1;;;
200731;1700;1;;;
200731;1800;1,15;;;
200731;1900;1,62;;;
200731;2000;1,67;;;
200731;2100;1,45;;;
200731;2200;1,61;;;
200731;2300;1,39;;;
200801;0000;1,16;;;
200801;0100;1,14;;;
200801;0200;1,13;;;
200801;0300;1,02;;;
200801;0400;1;;;
200801;0500;1;;;
200801;0600;1;;;
200801;0700;1;;;
200801;0800;1;;;
200801;0900;1;;;
200801;1000;1;;;
200801;1100;1;;;
200801;1200;1;;;
200801;1300;1;;;
200801;1400;1;;;
200801;1500;1;;;
200801;1600;1;;;
200801;1700;1;;;
200801;1800;1;;;
200801;1900;1;;;
200801;2000;1;;;
200801;2100;1;;;
200801;2200;1;;;
200801;2300;1;;;
200802;0000;1;;;
200802;0100;1;;;
200802;0200;1;;;
200802;0300;1;;;
200802;0400;1;;;
200802;0500;1,01;;;
200802;0600;1;;;
200802;0700;1;;;
200802;0800;1;;;
200802;0900;1;;;
200802;1000;1;;;
200802;1100;1;;;
200802;1200;1;;;
200802;1300;1;;;
200802;1400;1;;;
200802;1500;1;;;
200802;1600;1;;;
200802;1700;1;;;
200802;1800;1;;;
200802;1900;1;;;
200802;2000;1;;;
200802;2100;1;;;
200802;2200;1;;;
200802;2300;1;;;
200803;0000;1;;;
200803;0100;1;;;
200803;0200;1;;;
200803;0300;1;;;
200803;0400;1;;;
200803;0500;1;;;
200803;0600;1;;;
200803;0700;1;;;
200803;0800;1;;;
200803;0900;1;;;
200803;1000;1;;;
200803;1100;1;;;
200803;1200;;;1;
200803;1300;1;;;
200803;1400;1;;;
200803;1500;1;;;
200803;1600;1;;;
200803;1700;1;;;
200803;1800;1,01;;;
200803;1900;1,06;;;
200803;2000;1,65;;;
200803;2100;1,36;;;
200803;2200;1,09;;;
200803;2300;1;;;
200804;0000;1;;;
200804;0100;1;;;
200804;0200;1;;;
200804;0300;1;;;
200804;0400;1;;;
200804;0500;1;;;
200804;0600;1;;;
200804;0700;1;;;
200804;0800;1;;;
200804;0900;1;;;
200804;1000;1;;;
200804;1100;1;;;
200804;1200;1;;;
200804;1300;1;;;
200804;1400;1;;;
200804;1500;1;;;
200804;1600;1;;;
200804;1700;1;;;
200804;1800;1;;;
200804;1900;1,07;;;
200804;2000;1;;;
200804;2100;1;;;
200804;2200;1;;;
200804;2300;1;;;
200805;0000;1;;;
200805;0100;1;;;
200805;0200;1;;;
200805;0300;1;;;
200805;0400;1;;;
200805;0500;1;;;
200805;0600;1;;;
200805;0700;1,05;;;
200805;0800;1,13;;;
200805;0900;1;;;
200805;1000;1;;;
200805;1100;1;;;
200805;1200;1;;;
200805;1300;1;;;
200805;1400;1;;;
200805;1500;1;;;
200805;1600;1;;;
200805;1700;1;;;
200805;1800;1;;;
200805;1900;1;;;
200805;2000;1;;;
200805;2100;1;;;
200805;2200;1;;;
200805;2300;1;;;
200806;0000;1;;;
200806;0100;1;;;
200806;0200;1;;;
200806;0300;1;;;
200806;0400;1;;;
200806;0500;1;;;
200806;0600;1;;;
200806;0700;1;;;
200806;0800;1;;;
200806;0900;1;;;
200806;1000;1;;;
200806;1100;1;;;
200806;1200;1;;;
200806;1300;1;;;
200806;1400;1;;;
200806;1500;1,3;;;
200806;1600;1,5;;;
200806;1700;1,52;;;
200806;1800;1,6;;;
200806;1900;1,39;;;
200806;2000;1,01;;;
200806;2100;1;;;
200806;2200;1;;;
200806;2300;1;;;
200807;0000;1;;;
200807;0100;1;;;
200807;0200;1;;;
200807;0300;1;;;
200807;0400;1,03;;;
200807;0500;1,36;;;
200807;0600;1;;;
200807;0700;1;;;
200807;0800;1,19;;;
200807;0900;1;;;
200807;1000;1,03;;;
200807;1100;1,06;;;
200807;1200;1,03;;;
200807;1300;1;;;
200807;1400;1,03;;;
200807;1500;1,08;;;
200807;1600;1;;;
200807;1700;1,25;;;
200807;1800;1,08;;;
200807;1900;1,34;;;
200807;2000;1,91;;;
200807;2100;2,2;;;
200807;2200;2,02;;;
200807;2300;1,34;;;
200808;0000;1,23;;;
200808;0100;1,05;;;
200808;0200;1;;;
200808;0300;1,02;;;
200808;0400;1;;;
200808;0500;1;;;
200808;0600;1;;;
200808;0700;1;;;
200808;0800;1,05;;;
200808;0900;1,33;;;
200808;1000;1,24;;;
200808;1100;1,08;;;
200808;1200;1,03;;;
200808;1300;1;;;
200808;1400;1,02;;;
200808;1500;1;;;
200808;1600;1;;;
200808;1700;1;;;
200808;1800;1,05;;;
200808;1900;1,18;;;
200808;2000;1,66;;;
200808;2100;2,39;;;
200808;2200;2,17;;;
200808;2300;1,8;;;
200809;0000;1,7;;;
200809;0100;1,34;;;
200809;0200;1,18;;;
200809;0300;1;;;
200809;0400;1;;;
200809;0500;1;;;
200809;0600;1;;;
200809;0700;1;;;
200809;0800;1;;;
200809;0900;1;;;
200809;1000;1;;;
200809;1100;1;;;
200809;1200;1;;;
200809;1300;1;;;
200809;1400;1;;;
200809;1500;1;;;
200809;1600;1;;;
200809;1700;1;;;
200809;1800;1;;;
200809;1900;1;;;
200809;2000;1;;;
200809;2100;1;;;
200809;2200;1,4;;;
200809;2300;1;;;
200810;0000;1;;;
200810;0100;1;;;
200810;0200;1;;;
200810;0300;1;;;
200810;0400;1;;;
200810;0500;1;;;
200810;0600;1;;;
200810;0700;1;;;
200810;0800;1;;;
200810;0900;1;;;
200810;1000;1;;;
200810;1100;1;;;
200810;1200;1;;;
200810;1300;1;;;
200810;1400;1;;;
200810;1500;1;;;
200810;1600;1;;;
200810;1700;1;;;
200810;1800;1;;;
200810;1900;1;;;
200810;2000;1;;;
200810;2100;1;;;
200810;2200;1;;;
200810;2300;1;;;
200811;0000;1;;;
200811;0100;1;;;
200811;0200;1;;;
200811;0300;1;;;
200811;0400;1;;;
200811;0500;1;;;
200811;0600;1;;;
200811;0700;1;;;
200811;0800;1;;;
200811;0900;1;;;
200811;1000;1;;;
200811;1100;1;;;
200811;1200;1;;;
200811;1300;1;;;
200811;1400;1;;;
200811;1500;1;;;
200811;1600;1;;;
200811;1700;1;;;
200811;1800;1;;;
200811;1900;1;;;
200811;2000;1;;;
200811;2100;1;;;
200811;2200;1;;;
200811;2300;1;;;
200812;0000;1;;;
200812;0100;1;;;
200812;0200;1;;;
200812;0300;1;;;
200812;0400;1;;;
200812;0500;1;;;
200812;0600;1,19;;;
200812;0700;1;;;
200812;0800;1,02;;;
200812;0900;1;;;
200812;1000;1;;;
200812;1100;1;;;
200812;1200;1;;;
200812;1300;1;;;
200812;1400;1;;;
200812;1500;1;;;
200812;1600;1;;;
200812;1700;1;;;
200812;1800;1;;;
200812;1900;1;;;
200812;2000;1,03;;;
200812;2100;1,16;;;
200812;2200;1,01;;;
200812;2300;1,03;;;
200813;0000;1,01;;;
200813;0100;1;;;
200813;0200;1;;;
200813;0300;1;;;
200813;0400;1;;;
200813;0500;1;;;
200813;0600;1;;;
200813;0700;1;;;
200813;0800;1;;;
200813;0900;1;;;
200813;1000;1;;;
200813;1100;1;;;
200813;1200;1;;;
200813;1300;1;;;
200813;1400;1;;;
200813;1500;1;;;
200813;1600;1;;;
200813;1700;;;1;
200813;1800;;;;
200813;1900;1,08;;;
200813;2000;1;;;
200813;2100;1;;;
200813;2200;1;;;
200813;2300;1;;;
200814;0000;1;;;
200814;0100;1;;;
200814;0200;1;;;
200814;0300;1;;;
200814;0400;1;;;
200814;0500;1;;;
200814;0600;1;;;
200814;0700;1;;;
200814;0800;1;;;
200814;0900;1;;;
200814;1000;1;;;
200814;1100;1;;;
200814;1200;1;;;
200814;1300;1;;;
200814;1400;1;;;
200814;1500;1;;;
200814;1600;1;;;
200814;1700;1;;;
200814;1800;1;;;
200814;1900;1;;;
200814;2000;1;;;
200814;2100;1,02;;;
200814;2200;1;;;
200814;2300;1;;;
200815;0000;1;;;
200815;0100;1;;;
200815;0200;1;;;
200815;0300;1;;;
200815;0400;1;;;
200815;0500;1;;;
200815;0600;1;;;
200815;0700;1;;;
200815;0800;1;;;
200815;0900;1;;;
200815;1000;1;;;
200815;1100;1;;;
200815;1200;1;;;
200815;1300;1;;;
200815;1400;1;;;
200815;1500;1;;;
200815;1600;1;;;
200815;1700;1;;;
200815;1800;1;;;
200815;1900;1;;;
200815;2000;1;;;
200815;2100;1;;;
200815;2200;1;;;
200815;2300;1;;;
200816;0000;1;;;
200816;0100;1;;;
200816;0200;1;;;
200816;0300;1;;;
200816;0400;1;;;
200816;0500;1;;;
200816;0600;1;;;
200816;0700;1;;;
200816;0800;1;;;
200816;0900;1;;;
200816;1000;1;;;
200816;1100;1;;;
200816;1200;1;;;
200816;1300;1;;;
200816;1400;1;;;
200816;1500;1;;;
200816;1600;1;;;
200816;1700;1;;;
200816;1800;1;;;
200816;1900;1;;;
200816;2000;1,04;;;
200816;2100;1;;;
200816;2200;1,04;;;
200816;2300;1,1;;;
200817;0000;1,21;;;
200817;0100;1,03;;;
200817;0200;1,07;;;
200817;0300;1,02;;;
200817;0400;1;;;
200817;0500;1;;;
200817;0600;1;;;
200817;0700;1,02;;;
200817;0800;1,03;;;
200817;0900;1,01;;;
200817;1000;1;;;
200817;1100;;;1,16;
200817;1200;1,06;;;
200817;1300;1;;;
200817;1400;1;;;
200817;1500;1;;;
200817;1600;1;;;
200817;1700;1;;;
200817;1800;1;;;
200817;1900;1,18;;;
200817;2000;1,26;;;
200817;2100;1,31;;;
200817;2200;1,51;;;
200817;2300;2,07;;;
200818;0000;1,57;;;
200818;0100;1,06;;;
200818;0200;1,01;;;
200818;0300;1;;;
200818;0400;1;;;
200818;0500;1,01;;;
200818;0600;1,02;;;
200818;0700;1;;;
200818;0800;1,06;;;
200818;0900;1,04;;;
200818;1000;1;;;
200818;1100;1;;;
200818;1200;1;;;
200818;1300;1;;;
200818;1400;1;;;
200818;1500;1;;;
200818;1600;1;;;
200818;1700;1;;;
200818;1800;1,02;;;
200818;1900;1;;;
200818;2000;1;;;
200818;2100;1;;;
200818;2200;1;;;
200818;2300;1;;;
200819;0000;1;;;
200819;0100;1,02;;;
200819;0200;1;;;
200819;0300;1;;;
200819;0400;1;;;
200819;0500;1;;;
200819;0600;1;;;
200819;0700;1;;;
200819;0800;1,03;;;
200819;0900;1,01;;;
200819;1000;1;;;
200819;1100;1;;;
200819;1200;1;;;
200819;1300;1;;;
200819;1400;1;;;
200819;1500;1;;;
200819;1600;1,11;;;
200819;1700;1,52;;;
200819;1800;1,85;;;
200819;1900;1,97;;;
200819;2000;1,36;;;
200819;2100;1,05;;;
200819;2200;1;;;
200819;2300;1;;;
200820;0000;1;;;
200820;0100;1;;;
200820;0200;1;;;
200820;0300;1;;;
200820;0400;1;;;
200820;0500;1;;;
200820;0600;1;;;
200820;0700;1;;;
200820;0800;1,02;;;
200820;0900;1;;;
200820;1000;1;;;
200820;1100;1;;;
200820;1200;1,14;;;
200820;1300;1;;;
200820;1400;1,02;;;
200820;1500;1,05;;;
200820;1600;1,01;;;
200820;1700;1;;;
200820;1800;1,16;;;
200820;1900;1,9;;;
200820;2000;2,2;;;
200820;2100;1,99;;;
200820;2200;1,59;;;
200820;2300;1,12;;;
200821;0000;1,04;;;
200821;0100;1,01;;;
200821;0200;1,02;;;
200821;0300;1;;;
200821;0400;1;;;
200821;0500;1;;;
200821;0600;1;;;
200821;0700;1;;;
200821;0800;1,02;;;
200821;0900;1,02;;;
200821;1000;1,02;;;
200821;1100;1;;;
200821;1200;1,01;;;
200821;1300;1;;;
200821;1400;1,13;;;
200821;1500;1,14;;;
200821;1600;1,1;;;
200821;1700;1,11;;;
200821;1800;1,13;;;
200821;1900;2,4;;;
200821;2000;2,59;;;
200821;2100;3,08;;;
200821;2200;3,02;;;
200821;2300;2,1;;;
200822;0000;1,62;;;
200822;0100;1,2;;;
200822;0200;1,17;;;
200822;0300;1,49;;;
200822;0400;1,25;;;
200822;0500;1;;;
200822;0600;1;;;
200822;0700;1,01;;;
200822;0800;1,04;;;
200822;0900;1,05;;;
200822;1000;1,08;;;
200822;1100;1;;;
200822;1200;1;;;
200822;1300;1,01;;;
200822;1400;1;;;
200822;1500;1,02;;;
200822;1600;1;;;
200822;1700;1;;;
200822;1800;1;;;
200822;1900;1;;;
200822;2000;1;;;
200822;2100;1;;;
200822;2200;1;;;
200822;2300;1;;;
200823;0000;1;;;
200823;0100;1;;;
200823;0200;1;;;
200823;0300;1;;;
200823;0400;1;;;
200823;0500;1;;;
200823;0600;1;;;
200823;0700;1;;;
200823;0800;1;;;
200823;0900;1;;;
200823;1000;1;;;
200823;1100;1;;;
200823;1200;1;;;
200823;1300;1;;;
200823;1400;1;;;
200823;1500;1;;;
200823;1600;1;;;
200823;1700;1;;;
200823;1800;1;;;
200823;1900;1;;;
200823;2000;1;;;
200823;2100;1;;;
200823;2200;1;;;
200823;2300;1;;;
200824;0000;1;;;
200824;0100;1;;;
200824;0200;1;;;
200824;0300;1;;;
200824;0400;1;;;
200824;0500;1;;;
200824;0600;1;;;
200824;0700;1;;;
200824;0800;1;;;
200824;0900;1;;;
200824;1000;1;;;
200824;1100;1;;;
200824;1200;1;;;
200824;1300;1;;;
200824;1400;;;;
200824;1500;;;;
200824;1600;1;;;
200824;1700;1,04;;;
200824;1800;1;;;
200824;1900;1;;;
200824;2000;1;;;
200824;2100;1;;;
200824;2200;1;;;
200824;2300;1;;;
200825;0000;1;;;
200825;0100;1;;;
200825;0200;1;;;
200825;0300;1;;;
200825;0400;1;;;
200825;0500;1;;;
200825;0600;1;;;
200825;0700;1;;;
200825;0800;1;;;
200825;0900;1;;;
200825;1000;1;;;
200825;1100;1;;;
200825;1200;1;;;
200825;1300;1;;;
200825;1400;1;;;
200825;1500;1;;;
200825;1600;1;;;
200825;1700;1;;;
200825;1800;1;;;
200825;1900;1;;;
200825;2000;1;;;
200825;2100;1;;;
200825;2200;1;;;
200825;2300;1;;;
200826;0000;1;;;
200826;0100;1;;;
200826;0200;1;;;
200826;0300;1;;;
200826;0400;1;;;
200826;0500;1;;;
200826;0600;1;;;
200826;0700;1;;;
200826;0800;1;;;
200826;0900;1;;;
200826;1000;1;;;
200826;1100;1;;;
200826;1200;1;;;
200826;1300;1;;;
200826;1400;1;;;
200826;1500;1;;;
200826;1600;1;;;
200826;1700;1;;;
200826;1800;1;;;
200826;1900;1,01;;;
200826;2000;1,03;;;
200826;2100;1,04;;;
200826;2200;1,06;;;
