FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
201230;0600;19;;;
201230;0700;34;;;
201230;0800;22;;;
201230;0900;37;;;
201230;1000;47;;;
201230;1100;48;;;
201230;1200;39;;;
201230;1300;60;;;
201230;1400;40;;;
201230;1500;32;;;
201230;1600;45;;;
201230;1700;24;;;
201230;1800;21;;;
201230;1900;15;;;
201230;2000;21;;;
201230;2100;18;;;
201230;2200;17;;;
201230;2300;18;;;
201231;0000;14;;;
201231;0100;12;;;
201231;0200;12;;;
201231;0300;11;;;
201231;0400;11;;;
201231;0500;12;;;
201231;0600;20;;;
201231;0700;20;;;
201231;0800;21;;;
201231;0900;17;;;
201231;1000;24;;;
201231;1100;33;;;
201231;1200;32;;;
201231;1300;23;;;
201231;1400;25;;;
201231;1500;33;;;
201231;1600;30;;;
201231;1700;28;;;
201231;1800;24;;;
201231;1900;36;;;
201231;2000;23;;;
201231;2100;24;;;
201231;2200;20;;;
201231;2300;19;;;
210101;0000;24;;;
210101;0100;26;;;
210101;0200;17;;;
210101;0300;28;;;
210101;0400;24;;;
210101;0500;19;;;
210101;0600;26;;;
210101;0700;29;;;
210101;0800;23;;;
210101;0900;23;;;
210101;1000;39;;;
210101;1100;29;;;
210101;1200;24;;;
210101;1300;28;;;
210101;1400;21;;;
210101;1500;14;;;
210101;1600;25;;;
210101;1700;30;;;
210101;1800;27;;;
210101;1900;21;;;
210101;2000;18;;;
210101;2100;16;;;
210101;2200;12;;;
210101;2300;14;;;
210102;0000;20;;;
210102;0100;23;;;
210102;0200;27;;;
210102;0300;30;;;
210102;0400;24;;;
210102;0500;46;;;
210102;0600;26;;;
210102;0700;37;;;
210102;0800;17;;;
210102;0900;30;;;
210102;1000;25;;;
210102;1100;25;;;
210102;1200;28;;;
210102;1300;40;;;
210102;1400;39;;;
210102;1500;32;;;
210102;1600;22;;;
210102;1700;12;;;
210102;1800;16;;;
210102;1900;24;;;
210102;2000;25;;;
210102;2100;23;;;
210102;2200;20;;;
210102;2300;18;;;
210103;0000;18;;;
210103;0100;23;;;
210103;0200;20;;;
210103;0300;22;;;
210103;0400;22;;;
210103;0500;20;;;
210103;0600;22;;;
210103;0700;25;;;
210103;0800;20;;;
210103;0900;20;;;
210103;1000;29;;;
210103;1100;21;;;
210103;1200;22;;;
210103;1300;18;;;
210103;1400;19;;;
210103;1500;17;;;
210103;1600;16;;;
210103;1700;17;;;
210103;1800;13;;;
210103;1900;16;;;
210103;2000;18;;;
210103;2100;13;;;
210103;2200;11;;;
210103;2300;10;;;
210104;0000;19;;;
210104;0100;21;;;
210104;0200;20;;;
210104;0300;22;;;
210104;0400;17;;;
210104;0500;20;;;
210104;0600;24;;;
210104;0700;24;;;
210104;0800;31;;;
210104;0900;28;;;
210104;1000;30;;;
210104;1100;32;;;
210104;1200;37;;;
210104;1300;42;;;
210104;1400;28;;;
210104;1500;35;;;
210104;1600;37;;;
210104;1700;30;;;
210104;1800;26;;;
210104;1900;24;;;
210104;2000;34;;;
210104;2100;21;;;
210104;2200;27;;;
210104;2300;24;;;
210105;0000;25;;;
210105;0100;30;;;
210105;0200;25;;;
210105;0300;29;;;
210105;0400;24;;;
210105;0500;26;;;
210105;0600;30;;;
210105;0700;38;;;
210105;0800;37;;;
210105;0900;35;;;
210105;1000;39;;;
210105;1100;42;;;
210105;1200;41;;;
210105;1300;32;;;
210105;1400;50;;;
210105;1500;40;;;
210105;1600;44;;;
210105;1700;31;;;
210105;1800;24;;;
210105;1900;22;;;
210105;2000;24;;;
210105;2100;14;;;
210105;2200;19;;;
210105;2300;27;;;
210106;0000;21;;;
210106;0100;21;;;
210106;0200;27;;;
210106;0300;27;;;
210106;0400;28;;;
210106;0500;32;;;
210106;0600;41;;;
210106;0700;52;;;
210106;0800;57;;;
210106;0900;42;;;
210106;1000;42;;;
210106;1100;43;;;
210106;1200;38;;;
210106;1300;49;;;
210106;1400;35;;;
210106;1500;28;;;
210106;1600;38;;;
210106;1700;29;;;
210106;1800;39;;;
210106;1900;19;;;
210106;2000;17;;;
210106;2100;17;;;
210106;2200;15;;;
210106;2300;23;;;
210107;0000;14;;;
210107;0100;22;;;
210107;0200;24;;;
210107;0300;18;;;
210107;0400;12;;;
210107;0500;15;;;
210107;0600;20;;;
210107;0700;21;;;
210107;0800;20;;;
210107;0900;20;;;
210107;1000;;;26;
210107;1100;38;;;
210107;1200;36;;;
210107;1300;73;;;
210107;1400;27;;;
210107;1500;22;;;
210107;1600;25;;;
210107;1700;19;;;
210107;1800;31;;;
210107;1900;23;;;
210107;2000;18;;;
210107;2100;18;;;
210107;2200;17;;;
210107;2300;22;;;
210108;0000;24;;;
210108;0100;18;;;
210108;0200;29;;;
210108;0300;28;;;
210108;0400;44;;;
210108;0500;32;;;
210108;0600;35;;;
210108;0700;39;;;
210108;0800;33;;;
210108;0900;36;;;
210108;1000;39;;;
210108;1100;43;;;
210108;1200;40;;;
210108;1300;50;;;
210108;1400;35;;;
210108;1500;28;;;
210108;1600;36;;;
210108;1700;33;;;
210108;1800;24;;;
210108;1900;15;;;
210108;2000;17;;;
210108;2100;18;;;
210108;2200;19;;;
210108;2300;16;;;
210109;0000;24;;;
210109;0100;27;;;
210109;0200;20;;;
210109;0300;21;;;
210109;0400;24;;;
210109;0500;24;;;
210109;0600;24;;;
210109;0700;32;;;
210109;0800;17;;;
210109;0900;16;;;
210109;1000;25;;;
210109;1100;23;;;
210109;1200;24;;;
210109;1300;21;;;
210109;1400;14;;;
210109;1500;11;;;
210109;1600;21;;;
210109;1700;36;;;
210109;1800;25;;;
210109;1900;10;;;
210109;2000;7;;;
210109;2100;10;;;
210109;2200;8;;;
210109;2300;17;;;
210110;0000;11;;;
210110;0100;10;;;
210110;0200;8;;;
210110;0300;21;;;
210110;0400;12;;;
210110;0500;15;;;
210110;0600;14;;;
210110;0700;15;;;
210110;0800;10;;;
210110;0900;8;;;
210110;1000;15;;;
210110;1100;9;;;
210110;1200;8;;;
210110;1300;6;;;
210110;1400;10;;;
210110;1500;13;;;
210110;1600;21;;;
210110;1700;19;;;
210110;1800;14;;;
210110;1900;7;;;
210110;2000;4;;;
210110;2100;7;;;
210110;2200;7;;;
210110;2300;13;;;
210111;0000;10;;;
210111;0100;9;;;
210111;0200;11;;;
210111;0300;8;;;
210111;0400;15;;;
210111;0500;9;;;
210111;0600;21;;;
210111;0700;18;;;
210111;0800;18;;;
210111;0900;33;;;
210111;1000;21;;;
210111;1100;29;;;
210111;1200;27;;;
210111;1300;35;;;
210111;1400;26;;;
210111;1500;25;;;
210111;1600;35;;;
210111;1700;18;;;
210111;1800;9;;;
210111;1900;9;;;
210111;2000;15;;;
210111;2100;16;;;
210111;2200;15;;;
210111;2300;15;;;
210112;0000;13;;;
210112;0100;8;;;
210112;0200;8;;;
210112;0300;10;;;
210112;0400;13;;;
210112;0500;18;;;
210112;0600;21;;;
210112;0700;17;;;
210112;0800;23;;;
210112;0900;28;;;
210112;1000;33;;;
210112;1100;30;;;
210112;1200;25;;;
210112;1300;33;;;
210112;1400;29;;;
210112;1500;23;;;
210112;1600;42;;;
210112;1700;20;;;
210112;1800;22;;;
210112;1900;25;;;
210112;2000;28;;;
210112;2100;14;;;
210112;2200;13;;;
210112;2300;17;;;
210113;0000;19;;;
210113;0100;18;;;
210113;0200;17;;;
210113;0300;19;;;
210113;0400;24;;;
210113;0500;31;;;
210113;0600;38;;;
210113;0700;30;;;
210113;0800;30;;;
210113;0900;38;;;
210113;1000;32;;;
210113;1100;47;;;
210113;1200;47;;;
210113;1300;42;;;
210113;1400;29;;;
210113;1500;36;;;
210113;1600;42;;;
210113;1700;43;;;
210113;1800;27;;;
210113;1900;22;;;
210113;2000;18;;;
210113;2100;13;;;
210113;2200;14;;;
210113;2300;12;;;
210114;0000;13;;;
210114;0100;14;;;
210114;0200;14;;;
210114;0300;20;;;
210114;0400;20;;;
210114;0500;27;;;
210114;0600;39;;;
210114;0700;35;;;
210114;0800;38;;;
210114;0900;40;;;
210114;1000;32;;;
210114;1100;38;;;
210114;1200;30;;;
210114;1300;48;;;
210114;1400;30;;;
210114;1500;41;;;
210114;1600;45;;;
210114;1700;28;;;
210114;1800;18;;;
210114;1900;13;;;
210114;2000;11;;;
210114;2100;7;;;
210114;2200;19;;;
210114;2300;11;;;
210115;0000;11;;;
210115;0100;12;;;
210115;0200;14;;;
210115;0300;12;;;
210115;0400;16;;;
210115;0500;20;;;
210115;0600;33;;;
210115;0700;23;;;
210115;0800;25;;;
210115;0900;19;;;
210115;1000;35;;;
210115;1100;21;;;
210115;1200;22;;;
210115;1300;19;;;
210115;1400;22;;;
210115;1500;21;;;
210115;1600;27;;;
210115;1700;19;;;
210115;1800;25;;;
210115;1900;24;;;
210115;2000;15;;;
210115;2100;15;;;
210115;2200;18;;;
210115;2300;;;;
210116;0000;;;;
210116;0100;;;;
210116;0200;;;;
210116;0300;;;;
210116;0400;;;;
210116;0500;;;;
210116;0600;;;;
210116;0700;;;;
210116;0800;;;;
210116;0900;;;;
210116;1000;;;;
210116;1100;;;;
210116;1200;;;;
210116;1300;;;;
210116;1400;;;;
210116;1500;;;;
210116;1600;;;;
210116;1700;;;;
210116;1800;;;;
210116;1900;23;;;
210116;2000;17;;;
210116;2100;10;;;
210116;2200;18;;;
210116;2300;19;;;
210117;0000;11;;;
210117;0100;13;;;
210117;0200;9;;;
210117;0300;5;;;
210117;0400;6;;;
210117;0500;9;;;
210117;0600;9;;;
210117;0700;11;;;
210117;0800;10;;;
210117;0900;12;;;
210117;1000;10;;;
210117;1100;19;;;
210117;1200;11;;;
210117;1300;18;;;
210117;1400;17;;;
210117;1500;13;;;
210117;1600;8;;;
210117;1700;6;;;
210117;1800;12;;;
210117;1900;9;;;
210117;2000;9;;;
210117;2100;17;;;
210117;2200;20;;;
210117;2300;13;;;
210118;0000;12;;;
210118;0100;8;;;
210118;0200;16;;;
210118;0300;11;;;
210118;0400;16;;;
210118;0500;15;;;
210118;0600;23;;;
210118;0700;23;;;
210118;0800;19;;;
210118;0900;30;;;
210118;1000;23;;;
210118;1100;33;;;
210118;1200;41;;;
210118;1300;41;;;
210118;1400;37;;;
210118;1500;31;;;
210118;1600;31;;;
210118;1700;27;;;
210118;1800;19;;;
210118;1900;22;;;
210118;2000;13;;;
210118;2100;14;;;
210118;2200;12;;;
210118;2300;28;;;
210119;0000;12;;;
210119;0100;13;;;
210119;0200;26;;;
210119;0300;32;;;
210119;0400;29;;;
210119;0500;25;;;
210119;0600;42;;;
210119;0700;52;;;
210119;0800;68;;;
210119;0900;38;;;
210119;1000;33;;;
210119;1100;51;;;
210119;1200;;;;
210119;1300;;;;
210119;1400;;;;
210119;1500;75;;;
210119;1600;39;;;
210119;1700;36;;;
210119;1800;30;;;
210119;1900;23;;;
210119;2000;22;;;
210119;2100;19;;;
210119;2200;18;;;
210119;2300;20;;;
210120;0000;21;;;
210120;0100;16;;;
210120;0200;19;;;
210120;0300;23;;;
210120;0400;25;;;
210120;0500;27;;;
210120;0600;36;;;
210120;0700;45;;;
210120;0800;33;;;
210120;0900;42;;;
210120;1000;44;;;
210120;1100;51;;;
210120;1200;46;;;
210120;1300;48;;;
210120;1400;34;;;
210120;1500;37;;;
210120;1600;29;;;
210120;1700;26;;;
210120;1800;24;;;
210120;1900;22;;;
210120;2000;40;;;
210120;2100;11;;;
210120;2200;11;;;
210120;2300;13;;;
210121;0000;11;;;
210121;0100;12;;;
210121;0200;16;;;
210121;0300;10;;;
210121;0400;10;;;
210121;0500;12;;;
210121;0600;36;;;
210121;0700;33;;;
210121;0800;21;;;
210121;0900;28;;;
210121;1000;31;;;
210121;1100;44;;;
210121;1200;34;;;
210121;1300;34;;;
210121;1400;28;;;
210121;1500;62;;;
210121;1600;36;;;
210121;1700;34;;;
210121;1800;42;;;
210121;1900;15;;;
210121;2000;16;;;
210121;2100;13;;;
210121;2200;7;;;
210121;2300;11;;;
210122;0000;16;;;
210122;0100;75;;;
210122;0200;14;;;
210122;0300;12;;;
210122;0400;17;;;
210122;0500;18;;;
210122;0600;25;;;
210122;0700;47;;;
210122;0800;26;;;
210122;0900;31;;;
210122;1000;35;;;
210122;1100;40;;;
210122;1200;43;;;
210122;1300;53;;;
210122;1400;45;;;
210122;1500;45;;;
210122;1600;37;;;
210122;1700;35;;;
210122;1800;26;;;
210122;1900;25;;;
210122;2000;15;;;
210122;2100;14;;;
210122;2200;24;;;
210122;2300;12;;;
210123;0000;13;;;
210123;0100;14;;;
210123;0200;13;;;
210123;0300;22;;;
210123;0400;16;;;
210123;0500;21;;;
210123;0600;22;;;
210123;0700;31;;;
210123;0800;19;;;
210123;0900;22;;;
210123;1000;23;;;
210123;1100;31;;;
210123;1200;23;;;
210123;1300;22;;;
210123;1400;22;;;
210123;1500;22;;;
210123;1600;23;;;
210123;1700;22;;;
210123;1800;16;;;
210123;1900;8;;;
210123;2000;7;;;
210123;2100;7;;;
210123;2200;9;;;
210123;2300;13;;;
210124;0000;14;;;
210124;0100;8;;;
210124;0200;11;;;
210124;0300;11;;;
210124;0400;14;;;
210124;0500;16;;;
210124;0600;16;;;
210124;0700;18;;;
210124;0800;21;;;
210124;0900;22;;;
210124;1000;28;;;
210124;1100;29;;;
210124;1200;29;;;
210124;1300;21;;;
210124;1400;20;;;
210124;1500;22;;;
210124;1600;22;;;
210124;1700;20;;;
210124;1800;19;;;
210124;1900;9;;;
210124;2000;9;;;
210124;2100;10;;;
210124;2200;10;;;
210124;2300;11;;;
210125;0000;6;;;
210125;0100;11;;;
210125;0200;9;;;
210125;0300;8;;;
210125;0400;25;;;
210125;0500;21;;;
210125;0600;27;;;
210125;0700;29;;;
210125;0800;38;;;
210125;0900;36;;;
210125;1000;38;;;
210125;1100;36;;;
210125;1200;46;;;
210125;1300;42;;;
210125;1400;37;;;
210125;1500;51;;;
210125;1600;50;;;
210125;1700;25;;;
210125;1800;22;;;
210125;1900;23;;;
210125;2000;17;;;
210125;2100;13;;;
210125;2200;11;;;
210125;2300;10;;;
210126;0000;10;;;
210126;0100;23;;;
210126;0200;23;;;
210126;0300;23;;;
210126;0400;29;;;
210126;0500;29;;;
210126;0600;46;;;
210126;0700;50;;;
210126;0800;46;;;
210126;0900;43;;;
210126;1000;48;;;
210126;1100;52;;;
210126;1200;44;;;
210126;1300;45;;;
210126;1400;36;;;
210126;1500;35;;;
210126;1600;46;;;
210126;1700;36;;;
210126;1800;38;;;
210126;1900;28;;;
210126;2000;21;;;
210126;2100;14;;;
210126;2200;14;;;
210126;2300;15;;;
210127;0000;30;;;
210127;0100;28;;;
210127;0200;27;;;
210127;0300;21;;;
210127;0400;26;;;
210127;0500;28;;;
210127;0600;31;;;
210127;0700;34;;;
210127;0800;39;;;
210127;0900;35;;;
210127;1000;32;;;
210127;1100;42;;;
210127;1200;49;;;
210127;1300;45;;;
210127;1400;37;;;
210127;1500;37;;;
210127;1600;35;;;
210127;1700;24;;;
210127;1800;31;;;
210127;1900;29;;;
210127;2000;16;;;
210127;2100;7;;;
210127;2200;8;;;
210127;2300;12;;;
210128;0000;14;;;
210128;0100;10;;;
210128;0200;20;;;
210128;0300;13;;;
210128;0400;15;;;
210128;0500;19;;;
210128;0600;19;;;
210128;0700;30;;;
210128;0800;23;;;
210128;0900;26;;;
210128;1000;26;;;
210128;1100;28;;;
210128;1200;26;;;
210128;1300;32;;;
210128;1400;25;;;
210128;1500;21;;;
210128;1600;34;;;
210128;1700;26;;;
210128;1800;25;;;
210128;1900;8;;;
210128;2000;9;;;
210128;2100;5;;;
210128;2200;3;;;
210128;2300;4;;;
210129;0000;4;;;
210129;0100;33;;;
210129;0200;14;;;
210129;0300;15;;;
210129;0400;16;;;
210129;0500;5;;;
210129;0600;11;;;
210129;0700;10;;;
210129;0800;10;;;
210129;0900;12;;;
210129;1000;16;;;
210129;1100;8;;;
210129;1200;7;;;
210129;1300;16;;;
210129;1400;12;;;
210129;1500;16;;;
210129;1600;13;;;
210129;1700;7;;;
210129;1800;5;;;
210129;1900;3;;;
210129;2000;7;;;
210129;2100;4;;;
210129;2200;1;;;
210129;2300;8;;;
210130;0000;8;;;
210130;0100;6;;;
210130;0200;4;;;
210130;0300;6;;;
210130;0400;7;;;
210130;0500;7;;;
210130;0600;3;;;
210130;0700;4;;;
210130;0800;5;;;
210130;0900;5;;;
210130;1000;2;;;
210130;1100;4;;;
210130;1200;5;;;
210130;1300;;;;
210130;1400;;;47;
210130;1500;;;7;
210130;1600;;;8;
210130;1700;;;10;
210130;1800;;;5;
210130;1900;;;9;
210130;2000;;;11;
210130;2100;;;7;
210130;2200;;;9;
210130;2300;;;9;
210131;0000;;;7;
210131;0100;;;11;
210131;0200;;;7;
210131;0300;;;3;
210131;0400;;;3;
210131;0500;;;6;
210131;0600;;;9;
210131;0700;;;11;
210131;0800;;;12;
210131;0900;;;7;
210131;1000;;;5;
210131;1100;;;5;
210131;1200;;;9;
210131;1300;;;8;
210131;1400;;;10;
210131;1500;;;10;
210131;1600;;;7;
210131;1700;;;17;
210131;1800;;;7;
210131;1900;;;8;
210131;2000;;;5;
210131;2100;;;6;
210131;2200;;;9;
210131;2300;;;7;
210201;0000;;;4;
210201;0100;;;4;
210201;0200;;;5;
210201;0300;;;6;
210201;0400;;;5;
210201;0500;;;2;
210201;0600;;;6;
210201;0700;;;14;
210201;0800;;;8;
210201;0900;;;15;
210201;1000;;;7;
210201;1100;;;6;
210201;1200;;;10;
210201;1300;;;13;
210201;1400;;;11;
210201;1500;;;9;
210201;1600;;;17;
210201;1700;;;5;
210201;1800;;;2;
210201;1900;;;1;
210201;2000;;;1;
210201;2100;;;3;
210201;2200;;;2;
210201;2300;;;6;
210202;0000;;;7;
210202;0100;;;5;
210202;0200;;;8;
210202;0300;;;10;
210202;0400;;;9;
210202;0500;;;6;
210202;0600;;;8;
210202;0700;;;14;
210202;0800;;;8;
210202;0900;;;7;
210202;1000;;;7;
210202;1100;;;15;
210202;1200;;;10;
210202;1300;;;8;
210202;1400;;;;
210202;1500;7;;;
210202;1600;6;;;
210202;1700;8;;;
210202;1800;8;;;
210202;1900;6;;;
210202;2000;13;;;
210202;2100;12;;;
210202;2200;12;;;
210202;2300;10;;;
210203;0000;14;;;
210203;0100;9;;;
210203;0200;11;;;
210203;0300;13;;;
210203;0400;14;;;
210203;0500;24;;;
210203;0600;26;;;
210203;0700;22;;;
210203;0800;28;;;
210203;0900;19;;;
210203;1000;22;;;
210203;1100;19;;;
210203;1200;21;;;
210203;1300;24;;;
210203;1400;22;;;
210203;1500;20;;;
210203;1600;14;;;
210203;1700;11;;;
210203;1800;13;;;
210203;1900;19;;;
210203;2000;32;;;
210203;2100;15;;;
210203;2200;10;;;
210203;2300;9;;;
210204;0000;8;;;
210204;0100;18;;;
210204;0200;15;;;
210204;0300;12;;;
210204;0400;14;;;
210204;0500;16;;;
210204;0600;25;;;
210204;0700;26;;;
210204;0800;28;;;
210204;0900;21;;;
210204;1000;35;;;
210204;1100;36;;;
210204;1200;22;;;
210204;1300;20;;;
210204;1400;16;;;
210204;1500;21;;;
210204;1600;20;;;
210204;1700;18;;;
210204;1800;10;;;
210204;1900;8;;;
210204;2000;16;;;
210204;2100;11;;;
210204;2200;9;;;
210204;2300;7;;;
210205;0000;8;;;
210205;0100;8;;;
210205;0200;5;;;
210205;0300;4;;;
210205;0400;7;;;
210205;0500;9;;;
210205;0600;5;;;
210205;0700;4;;;
210205;0800;4;;;
210205;0900;3;;;
210205;1000;5;;;
210205;1100;3;;;
210205;1200;2;;;
210205;1300;4;;;
210205;1400;8;;;
210205;1500;8;;;
210205;1600;8;;;
210205;1700;12;;;
210205;1800;15;;;
210205;1900;13;;;
210205;2000;20;;;
210205;2100;13;;;
210205;2200;10;;;
210205;2300;10;;;
210206;0000;10;;;
210206;0100;8;;;
210206;0200;7;;;
210206;0300;8;;;
210206;0400;11;;;
210206;0500;13;;;
210206;0600;11;;;
210206;0700;10;;;
210206;0800;10;;;
210206;0900;11;;;
210206;1000;11;;;
210206;1100;11;;;
210206;1200;13;;;
210206;1300;12;;;
210206;1400;7;;;
210206;1500;6;;;
210206;1600;6;;;
210206;1700;7;;;
210206;1800;6;;;
210206;1900;;4;;
210206;2000;8;;;
210206;2100;8;;;
210206;2200;5;;;
210206;2300;5;;;
210207;0000;5;;;
210207;0100;7;;;
210207;0200;8;;;
210207;0300;7;;;
210207;0400;8;;;
210207;0500;9;;;
210207;0600;8;;;
210207;0700;8;;;
210207;0800;9;;;
210207;0900;10;;;
210207;1000;11;;;
210207;1100;15;;;
210207;1200;14;;;
210207;1300;13;;;
210207;1400;9;;;
210207;1500;14;;;
210207;1600;10;;;
210207;1700;9;;;
210207;1800;13;;;
210207;1900;8;;;
210207;2000;10;;;
210207;2100;8;;;
210207;2200;7;;;
210207;2300;6;;;
210208;0000;4;;;
210208;0100;;2;;
210208;0200;;2;;
210208;0300;4;;;
210208;0400;3;;;
210208;0500;5;;;
210208;0600;14;;;
210208;0700;14;;;
210208;0800;17;;;
210208;0900;17;;;
210208;1000;21;;;
210208;1100;22;;;
210208;1200;15;;;
210208;1300;13;;;
210208;1400;16;;;
210208;1500;23;;;
210208;1600;21;;;
210208;1700;20;;;
210208;1800;28;;;
210208;1900;21;;;
210208;2000;35;;;
210208;2100;13;;;
210208;2200;12;;;
210208;2300;13;;;
210209;0000;8;;;
210209;0100;8;;;
210209;0200;11;;;
210209;0300;10;;;
210209;0400;9;;;
210209;0500;17;;;
210209;0600;19;;;
210209;0700;28;;;
210209;0800;23;;;
210209;0900;21;;;
210209;1000;27;;;
210209;1100;33;;;
210209;1200;23;;;
210209;1300;28;;;
210209;1400;33;;;
210209;1500;38;;;
210209;1600;42;;;
210209;1700;26;;;
210209;1800;14;;;
210209;1900;24;;;
210209;2000;17;;;
210209;2100;15;;;
210209;2200;19;;;
210209;2300;14;;;
210210;0000;10;;;
210210;0100;9;;;
210210;0200;12;;;
210210;0300;12;;;
210210;0400;8;;;
210210;0500;13;;;
210210;0600;19;;;
210210;0700;19;;;
210210;0800;18;;;
210210;0900;15;;;
210210;1000;15;;;
210210;1100;18;;;
210210;1200;16;;;
210210;1300;22;;;
210210;1400;31;;;
210210;1500;22;;;
210210;1600;21;;;
210210;1700;15;;;
210210;1800;7;;;
210210;1900;6;;;
210210;2000;7;;;
210210;2100;7;;;
210210;2200;8;;;
210210;2300;7;;;
210211;0000;6;;;
210211;0100;5;;;
210211;0200;5;;;
210211;0300;8;;;
210211;0400;5;;;
210211;0500;3;;;
210211;0600;4;;;
210211;0700;6;;;
210211;0800;13;;;
210211;0900;6;;;
210211;1000;6;;;
210211;1100;4;;;
210211;1200;8;;;
210211;1300;5;;;
210211;1400;6;;;
210211;1500;6;;;
210211;1600;8;;;
210211;1700;10;;;
210211;1800;20;;;
210211;1900;7;;;
210211;2000;13;;;
210211;2100;8;;;
210211;2200;4;;;
210211;2300;5;;;
210212;0000;6;;;
210212;0100;4;;;
210212;0200;5;;;
210212;0300;5;;;
210212;0400;4;;;
210212;0500;4;;;
210212;0600;6;;;
210212;0700;6;;;
210212;0800;10;;;
210212;0900;12;;;
210212;1000;18;;;
210212;1100;22;;;
210212;1200;27;;;
210212;1300;29;;;
210212;1400;25;;;
210212;1500;22;;;
210212;1600;26;;;
210212;1700;22;;;
210212;1800;19;;;
210212;1900;17;;;
210212;2000;21;;;
210212;2100;22;;;
210212;2200;21;;;
210212;2300;16;;;
210213;0000;19;;;
210213;0100;13;;;
210213;0200;6;;;
210213;0300;9;;;
210213;0400;10;;;
210213;0500;11;;;
210213;0600;12;;;
210213;0700;26;;;
210213;0800;18;;;
210213;0900;10;;;
210213;1000;9;;;
210213;1100;13;;;
210213;1200;18;;;
210213;1300;20;;;
210213;1400;11;;;
210213;1500;13;;;
210213;1600;12;;;
210213;1700;14;;;
210213;1800;21;;;
210213;1900;17;;;
210213;2000;14;;;
210213;2100;10;;;
210213;2200;16;;;
210213;2300;10;;;
210214;0000;9;;;
210214;0100;10;;;
210214;0200;10;;;
210214;0300;10;;;
210214;0400;8;;;
210214;0500;6;;;
210214;0600;6;;;
210214;0700;8;;;
210214;0800;6;;;
210214;0900;12;;;
210214;1000;16;;;
210214;1100;18;;;
210214;1200;23;;;
210214;1300;19;;;
210214;1400;16;;;
210214;1500;17;;;
210214;1600;19;;;
210214;1700;17;;;
210214;1800;15;;;
210214;1900;21;;;
210214;2000;21;;;
210214;2100;14;;;
210214;2200;12;;;
210214;2300;16;;;
210215;0000;16;;;
210215;0100;12;;;
210215;0200;19;;;
210215;0300;15;;;
210215;0400;12;;;
210215;0500;10;;;
210215;0600;23;;;
210215;0700;18;;;
210215;0800;15;;;
210215;0900;14;;;
210215;1000;15;;;
210215;1100;17;;;
210215;1200;14;;;
210215;1300;14;;;
210215;1400;16;;;
210215;1500;15;;;
210215;1600;26;;;
210215;1700;23;;;
210215;1800;22;;;
210215;1900;13;;;
210215;2000;15;;;
210215;2100;14;;;
210215;2200;14;;;
210215;2300;11;;;
210216;0000;10;;;
210216;0100;8;;;
210216;0200;7;;;
210216;0300;6;;;
210216;0400;6;;;
210216;0500;15;;;
210216;0600;18;;;
210216;0700;16;;;
210216;0800;21;;;
210216;0900;14;;;
210216;1000;9;;;
210216;1100;5;;;
210216;1200;7;;;
210216;1300;11;;;
210216;1400;15;;;
210216;1500;;;;
210216;1600;17;;;
210216;1700;22;;;
210216;1800;14;;;
210216;1900;18;;;
210216;2000;21;;;
210216;2100;25;;;
210216;2200;14;;;
210216;2300;10;;;
210217;0000;13;;;
210217;0100;12;;;
210217;0200;9;;;
210217;0300;10;;;
210217;0400;15;;;
210217;0500;12;;;
210217;0600;14;;;
210217;0700;20;;;
210217;0800;20;;;
210217;0900;28;;;
210217;1000;29;;;
210217;1100;34;;;
210217;1200;21;;;
210217;1300;20;;;
210217;1400;15;;;
210217;1500;17;;;
210217;1600;13;;;
210217;1700;12;;;
210217;1800;19;;;
210217;1900;10;;;
210217;2000;16;;;
210217;2100;9;;;
210217;2200;8;;;
210217;2300;7;;;
210218;0000;4;;;
210218;0100;4;;;
210218;0200;3;;;
210218;0300;3;;;
210218;0400;3;;;
210218;0500;5;;;
210218;0600;13;;;
210218;0700;13;;;
210218;0800;12;;;
210218;0900;8;;;
210218;1000;22;;;
210218;1100;16;;;
210218;1200;10;;;
210218;1300;10;;;
210218;1400;6;;;
210218;1500;8;;;
210218;1600;13;;;
210218;1700;17;;;
210218;1800;17;;;
210218;1900;16;;;
210218;2000;9;;;
210218;2100;7;;;
210218;2200;4;;;
210218;2300;4;;;
210219;0000;4;;;
210219;0100;4;;;
210219;0200;3;;;
210219;0300;1;;;
210219;0400;1;;;
210219;0500;4;;;
210219;0600;8;;;
210219;0700;14;;;
210219;0800;14;;;
210219;0900;14;;;
210219;1000;16;;;
210219;1100;19;;;
210219;1200;12;;;
210219;1300;21;;;
210219;1400;11;;;
210219;1500;13;;;
210219;1600;14;;;
210219;1700;12;;;
210219;1800;10;;;
210219;1900;24;;;
210219;2000;42;;;
210219;2100;23;;;
210219;2200;22;;;
210219;2300;12;;;
210220;0000;12;;;
210220;0100;8;;;
210220;0200;13;;;
210220;0300;11;;;
210220;0400;8;;;
210220;0500;12;;;
210220;0600;10;;;
210220;0700;14;;;
210220;0800;11;;;
210220;0900;16;;;
210220;1000;19;;;
210220;1100;21;;;
210220;1200;20;;;
210220;1300;12;;;
210220;1400;19;;;
210220;1500;22;;;
210220;1600;8;;;
210220;1700;14;;;
210220;1800;18;;;
210220;1900;21;;;
210220;2000;11;;;
210220;2100;16;;;
210220;2200;17;;;
210220;2300;18;;;
210221;0000;21;;;
210221;0100;20;;;
210221;0200;20;;;
210221;0300;14;;;
210221;0400;14;;;
